Taxon	Scaffold	IsPartial	Gene1	Gene2	Sep	Code	Strand1	Strand2	Type1	Type2	MOGScore	COGSim	ExprSim	GOScore
511145	7023	0	17333	17334	3	Convergent	+	-	1	1	0.375		0.231	
511145	7023	0	17334	17335	399	Divergent	-	+	1	1	0	N	0.484	1.000
511145	7023	0	17335	17336	12	Same	+	+	1	1	0.88889	N	0.302	1.000
511145	7023	0	17336	17337	253	Same	+	+	1	1	0		0.062	
511145	7023	0	17337	17338	431	Same	+	+	1	7	0		0.004	
511145	7023	0	17338	1936976	68	Same	+	+	7	1	0		0.404	
511145	7023	0	1936976	17340	10	Same	+	+	1	1	0.81452	Y	0.609	0.013
511145	7023	0	17340	17341	8	Same	+	+	1	1	0.73394	Y	0.458	1.000
511145	7023	0	17341	1936978	229	Convergent	+	-	1	4	0			
511145	7023	0	1936978	1936979	38	Same	-	-	4	5	0			
511145	7023	0	1936979	1936980	13	Same	-	-	5	4	0			
511145	7023	0	1936980	1936981	93	Same	-	-	4	2	0			
511145	7023	0	1936981	1936982	175	Same	-	-	2	5	0			
511145	7023	0	1936982	1936983	43	Same	-	-	5	5	0			
511145	7023	0	1936983	1936984	69	Same	-	-	5	3	0			
511145	7023	0	1936984	17342	474	Divergent	-	+	3	1	0			
511145	7023	0	17342	17343	-24	Convergent	+	-	1	1	0.05108		0.453	
511145	7023	0	17343	17344	-3	Same	-	-	1	1	0.04251		0.615	
511145	7023	0	17344	17345	5	Same	-	-	1	1	0.08725	N	0.680	
511145	7023	0	17345	1936986	5	Same	-	-	1	1	0.13736	N	0.684	
511145	7023	0	1936986	17347	29	Same	-	-	1	1	0.33083		0.511	
511145	7023	0	17347	1936987	-28	Same	-	-	1	1	0.12445		0.379	
511145	7023	0	1936987	17349	130	Divergent	-	+	1	1	0.02729	N	0.392	1.000
511145	7023	0	17349	17350	15	Same	+	+	1	1	0.05753	Y	0.605	0.016
511145	7023	0	17350	17351	46	Same	+	+	1	1	0.30489	Y	0.687	1.000
511145	7023	0	17351	17352	22	Same	+	+	1	1	0.12158	N	0.465	1.000
511145	7023	0	17352	17353	130	Same	+	+	1	1	0.03518	N	0.285	1.000
511145	7023	0	17353	1936988	-3	Convergent	+	-	1	1	0.02848		0.151	
511145	7023	0	1936988	17355	56	Same	-	-	1	1	0.21918		0.665	
511145	7023	0	17355	17356	11	Same	-	-	1	1	0.09524		0.767	
511145	7023	0	17356	17357	107	Same	-	-	1	1	0.0124		0.014	
511145	7023	0	17357	17358	41	Same	-	-	1	1	0.87288	N	0.876	1.000
511145	7023	0	17358	17359	26	Same	-	-	1	1	0.54896	N	0.826	1.000
511145	7023	0	17359	17360	34	Same	-	-	1	1	0.50919	Y	0.910	0.014
511145	7023	0	17360	17361	17	Same	-	-	1	1	0.81015	Y	0.937	0.011
511145	7023	0	17361	17362	147	Same	-	-	1	1	0.0858	Y	0.914	0.011
511145	7023	0	17362	17363	32	Same	-	-	1	1	0.03575	N	0.888	1.000
511145	7023	0	17363	17364	8	Same	-	-	1	1	0.72959	N	0.915	1.000
511145	7023	0	17364	17365	4	Same	-	-	1	1	0.6532	Y	0.927	0.002
511145	7023	0	17365	17366	4	Same	-	-	1	1	0.78872	Y	0.949	0.014
511145	7023	0	17366	17367	15	Same	-	-	1	1	0.8142	Y	0.958	0.014
511145	7023	0	17367	17368	10	Same	-	-	1	1	0.81507	Y	0.953	0.011
511145	7023	0	17368	17369	13	Same	-	-	1	1	0.80783	Y	0.961	0.011
511145	7023	0	17369	17370	34	Same	-	-	1	1	0.47304	Y	0.942	0.011
511145	7023	0	17370	17371	15	Same	-	-	1	1	0.49565	Y	0.920	0.011
511145	7023	0	17371	17372	15	Same	-	-	1	1	0.75826	Y	0.861	0.011
511145	7023	0	17372	17373	11	Same	-	-	1	1	0.81011	Y	0.878	0.014
511145	7023	0	17373	17374	165	Same	-	-	1	1	0.79103	Y	0.797	0.014
511145	7023	0	17374	17375	0	Same	-	-	1	1	0.82818	Y	0.929	0.011
511145	7023	0	17375	17376	0	Same	-	-	1	1	0.80182	Y	0.949	0.011
511145	7023	0	17376	17377	13	Same	-	-	1	1	0.82837	Y	0.954	0.014
511145	7023	0	17377	17378	18	Same	-	-	1	1	0.71891	Y	0.973	0.014
511145	7023	0	17378	17379	15	Same	-	-	1	1	0.76886	Y	0.965	0.014
511145	7023	0	17379	17380	17	Same	-	-	1	1	0.82047	Y	0.969	0.014
511145	7023	0	17380	17381	18	Same	-	-	1	1	0.84909	Y	0.973	0.013
511145	7023	0	17381	17382	-3	Same	-	-	1	1	0.51282	Y	0.956	0.011
511145	7023	0	17382	17383	11	Same	-	-	1	1	0.48593	Y	0.946	0.011
511145	7023	0	17383	17384	33	Same	-	-	1	1	0.30673	Y	0.965	0.014
511145	7023	0	17384	17385	238	Same	-	-	1	1	0		0.100	
511145	7023	0	17385	17386	2	Same	-	-	1	1	0.03077		0.396	
511145	7023	0	17386	17387	180	Divergent	-	+	1	1	0		0.369	1.000
511145	7023	0	17387	17388	-16	Same	+	+	1	1	0.575	Y	0.479	0.003
511145	7023	0	17388	17389	10	Same	+	+	1	1	0.7764	Y	0.653	0.003
511145	7023	0	17389	17390	-3	Same	+	+	1	1	0.65347	Y	0.573	0.003
511145	7023	0	17390	17391	10	Same	+	+	1	1	0.59903	Y	0.510	0.003
511145	7023	0	17391	17392	8	Same	+	+	1	1	0.42512	Y	0.521	0.003
511145	7023	0	17392	17393	-3	Same	+	+	1	1	0.60465		0.468	0.003
511145	7023	0	17393	17394	-7	Same	+	+	1	1	0.56886		0.176	0.003
511145	7023	0	17394	17395	-7	Same	+	+	1	1	0.46108	Y	0.056	1.000
511145	7023	0	17395	17396	15	Same	+	+	1	1	0.53741	Y	0.642	0.074
511145	7023	0	17396	17397	-3	Same	+	+	1	1	0.81081		0.518	1.000
511145	7023	0	17397	17398	0	Same	+	+	1	1	0		0.373	1.000
511145	7023	0	17398	17399	29	Convergent	+	-	1	1	0.02941	N	0.106	1.000
511145	7023	0	17399	17400	72	Same	-	-	1	1	0.03289	Y	0.085	
511145	7023	0	17400	17401	169	Same	-	-	1	1	0		0.027	
511145	7023	0	17401	17402	292	Same	-	-	1	1	0		0.108	1.000
511145	7023	0	17402	17403	71	Same	-	-	1	1	0.4002	Y	0.895	0.001
511145	7023	0	17403	17404	28	Same	-	-	1	1	0.57895	Y	0.914	1.000
511145	7023	0	17404	17405	97	Same	-	-	1	1	0.62045	Y	0.929	0.002
511145	7023	0	17405	17406	126	Same	-	-	1	1	0.05811	N	0.434	
511145	7023	0	17406	17407	8	Same	-	-	1	1	0.80357	Y	0.596	
511145	7023	0	17407	17408	0	Same	-	-	1	1	0.79024	Y	0.579	
511145	7023	0	17408	17409	0	Same	-	-	1	1	0.21951		0.594	
511145	7023	0	17409	17410	167	Same	-	-	1	1	0.31034		0.469	
511145	7023	0	17410	17411	221	Divergent	-	+	1	1	0.04435		0.079	
511145	7023	0	17411	17412	49	Convergent	+	-	1	1	0.08065		0.244	
511145	7023	0	17412	1936994	95	Same	-	-	1	1	0.37		0.581	
511145	7023	0	1936994	17413	10	Same	-	-	1	1	0.4		0.567	
511145	7023	0	17413	17414	0	Same	-	-	1	1	0.92683		0.379	1.000
511145	7023	0	17414	17415	128	Divergent	-	+	1	1	0.34314		0.233	1.000
511145	7023	0	17415	17416	0	Same	+	+	1	1	0.01587		0.443	
511145	7023	0	17416	17417	-6	Same	+	+	1	1	0.22222		0.169	
511145	7023	0	17417	17418	54	Same	+	+	1	1	0.30286		0.072	
511145	7023	0	17418	17419	55	Convergent	+	-	1	1	0.07055	N	0.333	1.000
511145	7023	0	17419	17420	302	Divergent	-	+	1	1	0.03067	N	0.543	1.000
511145	7023	0	17420	17421	39	Same	+	+	1	1	0.11111		0.208	1.000
511145	7023	0	17421	17422	67	Convergent	+	-	1	1	0.40741		0.127	1.000
511145	7023	0	17422	17423	86	Same	-	-	1	1	0.08787	Y	-0.103	1.000
511145	7023	0	17423	17424	32	Same	-	-	1	1	0.00837	N	0.388	1.000
511145	7023	0	17424	17425	-10	Same	-	-	1	1	0		0.881	
511145	7023	0	17425	17426	105	Same	-	-	1	1	0.36364		-0.211	
511145	7023	0	17426	17427	271	Divergent	-	+	1	1	0	N	0.168	1.000
511145	7023	0	17427	17428	262	Same	+	+	1	1	0	N	0.006	1.000
511145	7023	0	17428	17429	-3	Same	+	+	1	1	0.82857	N	0.752	0.000
511145	7023	0	17429	1936996	126	Same	+	+	1	1	0.28261	Y	0.629	1.000
511145	7023	0	1936996	17431	19	Same	+	+	1	1	0	N	0.458	1.000
511145	7023	0	17431	17432	247	Same	+	+	1	1	0		0.087	
511145	7023	0	17432	17433	295	Same	+	+	1	1	0		0.182	
511145	7023	0	17433	17434	21	Same	+	+	1	1	0.375	N	0.449	1.000
511145	7023	0	17434	1936999	50	Same	+	+	1	1	0.6	N	0.553	
511145	7023	0	1936999	17437	-3	Same	+	+	1	1	0.2	Y	0.738	
511145	7023	0	17437	17438	100	Same	+	+	1	1	0.26667	N	0.021	
511145	7023	0	17438	17439	152	Convergent	+	-	1	1	0	Y	-0.011	1.000
511145	7023	0	17439	17440	12	Same	-	-	1	1	0.18519		0.541	1.000
511145	7023	0	17440	17441	12	Same	-	-	1	1	0.82759		0.072	1.000
511145	7023	0	17441	17442	11	Same	-	-	1	1	0.3125		0.264	1.000
511145	7023	0	17442	17443	-3	Same	-	-	1	1	0.09375		0.096	1.000
511145	7023	0	17443	17444	0	Same	-	-	1	1	0.625	N	0.515	
511145	7023	0	17444	17445	84	Same	-	-	1	1	0.23333		0.518	
511145	7023	0	17445	1937003	17	Same	-	-	1	1	0.5625		0.525	
511145	7023	0	1937003	17447	290	Same	-	-	1	1	0.00362		-0.267	
511145	7023	0	17447	17448	-7	Same	-	-	1	1	0.11775		0.744	1.000
511145	7023	0	17448	17449	-7	Same	-	-	1	1	0.1196		0.829	1.000
511145	7023	0	17449	17450	18	Same	-	-	1	1	0.03987	N	0.618	1.000
511145	7023	0	17450	17451	107	Same	-	-	1	1	0.23404		0.603	
511145	7023	0	17451	17452	92	Same	-	-	1	1	0.02184		0.724	
511145	7023	0	17452	1937004	57	Same	-	-	1	1	0.20805	Y	0.754	1.000
511145	7023	0	1937004	17454	401	Same	-	-	1	1	0.31879	N	-0.228	1.000
511145	7023	0	17454	17455	-88	Same	-	-	1	1	0.07234		0.427	
511145	7023	0	17455	17456	-10	Same	-	-	1	1	0.44444		0.473	
511145	7023	0	17456	17457	-16	Same	-	-	1	1	0.34783		0.437	
511145	7023	0	17457	17458	0	Same	-	-	1	1	0.86957		0.247	
511145	7023	0	17458	17459	120	Divergent	-	+	1	1	0.55556		0.105	
511145	7023	0	17459	17460	166	Convergent	+	-	1	1	0.10294		0.343	1.000
511145	7023	0	17460	17461	320	Divergent	-	+	1	1	0		0.483	1.000
511145	7023	0	17461	17462	65	Same	+	+	1	1	0.1223		0.107	1.000
511145	7023	0	17462	17463	11	Same	+	+	1	1	0.05627		0.667	1.000
511145	7023	0	17463	17464	25	Same	+	+	1	1	0.13987	N	0.848	1.000
511145	7023	0	17464	17465	63	Convergent	+	-	1	1	0.00852		0.149	
511145	7023	0	17465	17466	379	Divergent	-	+	1	1	0		-0.049	
511145	7023	0	17466	17467	76	Convergent	+	-	1	1	0.03237	N	0.166	0.072
511145	7023	0	17467	17468	-3	Same	-	-	1	1	0.58394	Y	0.388	1.000
511145	7023	0	17468	1937010	228	Divergent	-	+	1	1	0.06699	Y	0.521	0.053
511145	7023	0	1937010	17470	97	Same	+	+	1	1	0.12252	Y	0.010	1.000
511145	7023	0	17470	17471	457	Same	+	+	1	1	0	N	0.088	1.000
511145	7023	0	17471	17472	17	Same	+	+	1	1	0.17692	Y	0.751	1.000
511145	7023	0	17472	17473	0	Same	+	+	1	1	0.45455		0.498	
511145	7023	0	17473	17474	203	Same	+	+	1	1	0		0.316	
511145	7023	0	17474	17475	29	Convergent	+	-	1	1	0		0.516	
511145	7023	0	17475	17476	38	Divergent	-	+	1	1	0.07692		0.411	1.000
511145	7023	0	17476	17477	59	Same	+	+	1	1	0.06631		0.253	1.000
511145	7023	0	17477	1937013	360	Same	+	+	1	1	0		-0.111	1.000
511145	7023	0	1937013	17479	111	Convergent	+	-	1	1	0.05882	Y	0.267	1.000
511145	7023	0	17479	1937014	10	Same	-	-	1	1	0.13725	Y	0.814	0.017
511145	7023	0	1937014	17481	612	Divergent	-	+	1	1	0	N	0.246	1.000
511145	7023	0	17481	1937015	43	Convergent	+	-	1	1	0	N	-0.201	1.000
511145	7023	0	1937015	17483	4	Same	-	-	1	1	0.08092		0.401	
511145	7023	0	17483	17484	189	Divergent	-	+	1	1	0.06796		0.479	
511145	7023	0	17484	17485	-18	Convergent	+	-	1	1	0.016	Y	-0.166	0.040
511145	7023	0	17485	1937016	17	Same	-	-	1	1	0.18954		0.637	1.000
511145	7023	0	1937016	17487	45	Same	-	-	1	1	0.40523		0.688	1.000
511145	7023	0	17487	17488	190	Divergent	-	+	1	1	0.03478	N	0.242	1.000
511145	7023	0	17488	17489	269	Convergent	+	-	1	7	0		0.373	
511145	7023	0	17489	17490	129	Same	-	-	7	1	0		0.079	
511145	7023	0	17490	17491	19	Same	-	-	1	1	0.22835	Y	0.728	1.000
511145	7023	0	17491	17492	0	Same	-	-	1	1	0.30709	Y	0.846	1.000
511145	7023	0	17492	17493	18	Same	-	-	1	1	0.22835	Y	0.823	1.000
511145	7023	0	17493	17494	-3	Same	-	-	1	1	0.01961	Y	0.804	0.003
511145	7023	0	17494	17495	273	Same	-	-	1	1	0	N	0.600	1.000
511145	7023	0	17495	17496	193	Divergent	-	+	1	1	0.03865	N	-0.084	
511145	7023	0	17496	1937018	57	Convergent	+	-	1	1	0	N	0.229	
511145	7023	0	1937018	17498	4	Same	-	-	1	1	0	Y	0.694	1.000
511145	7023	0	17498	1937020	139	Same	-	-	1	1	0	N	0.047	1.000
511145	7023	0	1937020	17500	224	Same	-	-	1	1	0		0.088	
511145	7023	0	17500	17501	123	Same	-	-	1	1	0.4		0.403	
511145	7023	0	17501	1937021	122	Same	-	-	1	6	0		0.281	
511145	7023	0	1937021	17502	122	Divergent	-	+	6	1	0		-0.149	
511145	7023	0	17502	17503	237	Same	+	+	1	1	0		0.172	1.000
511145	7023	0	17503	17504	-3	Same	+	+	1	7	0		0.596	
511145	7023	0	17504	17505	65	Same	+	+	7	1	0		-0.058	
511145	7023	0	17505	17506	-81	Same	+	+	1	1	0	Y	0.660	0.011
511145	7023	0	17506	3446212	224	Same	+	+	1	1	0			
511145	7023	0	3446212	17507	200	Same	+	+	1	1	0		0.342	
511145	7023	0	17507	17508	38	Convergent	+	-	1	1	0		0.087	
511145	7023	0	17508	17509	120	Divergent	-	+	1	1	0.13514		0.244	
511145	7023	0	17509	17510	-13	Convergent	+	-	1	1	0.66667		0.648	
511145	7023	0	17510	17511	-3	Same	-	-	1	1	0.08	N	0.636	1.000
511145	7023	0	17511	17512	2	Same	-	-	1	1	0.272	Y	0.708	0.050
511145	7023	0	17512	17513	-3	Same	-	-	1	1	0.30631	Y	0.684	0.050
511145	7023	0	17513	17514	98	Same	-	-	1	1	0.79279	Y	0.665	0.050
511145	7023	0	17514	17515	399	Same	-	-	1	1	0	N	-0.167	1.000
511145	7023	0	17515	17516	2	Same	-	-	1	1	0.96667	Y	0.659	0.012
511145	7023	0	17516	17517	-3	Same	-	-	1	1	0.57426	Y	0.605	1.000
511145	7023	0	17517	17518	-3	Same	-	-	1	1	0.57426	Y	0.710	0.050
511145	7023	0	17518	17519	48	Same	-	-	1	1	0.21667	Y	0.603	1.000
511145	7023	0	17519	17520	424	Divergent	-	+	1	1	0		-0.100	1.000
511145	7023	0	17520	1937025	188	Convergent	+	-	1	1	0.16129		-0.150	1.000
511145	7023	0	1937025	17522	271	Same	-	-	1	1	0	N	-0.176	1.000
511145	7023	0	17522	17523	245	Same	-	-	1	1	0.05135	N	0.126	1.000
511145	7023	0	17523	17524	-7	Same	-	-	1	1	0.12057	Y	0.591	1.000
511145	7023	0	17524	17525	3	Same	-	-	1	1	0.11706	N	0.640	0.072
511145	7023	0	17525	17526	150	Divergent	-	+	1	1	0.05626	N	0.476	1.000
511145	7023	0	17526	17527	-10	Same	+	+	1	1	0.06339		0.329	
511145	7023	0	17527	17528	3	Convergent	+	-	1	1	0.07576		0.104	
511145	7023	0	17528	17529	141	Divergent	-	+	1	1	0.28		0.190	
511145	7023	0	17529	17530	74	Same	+	+	1	1	0.325		0.060	0.073
511145	7023	0	17530	17531	102	Convergent	+	-	1	1	0.0383	N	0.223	1.000
511145	7023	0	17531	17532	221	Divergent	-	+	1	1	0.04669		0.511	
511145	7023	0	17532	17533	73	Same	+	+	1	1	0.06615		0.309	
511145	7023	0	17533	17534	4	Convergent	+	-	1	1	0.3		0.185	
511145	7023	0	17534	17535	132	Divergent	-	+	1	1	0.375		0.218	
511145	7023	0	17535	17536	55	Same	+	+	1	1	0.3		-0.091	
511145	7023	0	17536	17537	111	Same	+	+	1	1	0	N	-0.092	1.000
511145	7023	0	17537	17538	0	Same	+	+	1	1	0.83333	Y	0.658	0.059
511145	7023	0	17538	17539	-3	Same	+	+	1	1	0.62857	Y	0.688	0.001
511145	7023	0	17539	17540	0	Same	+	+	1	1	0.40909	Y	0.606	1.000
511145	7023	0	17540	17541	-3	Same	+	+	1	1	0.29032	Y	0.421	0.072
511145	7023	0	17541	17542	6	Same	+	+	1	1	0.03077	N	0.372	1.000
511145	7023	0	17542	1937029	203	Same	+	+	1	1	0	N	0.015	
511145	7023	0	1937029	17544	-28	Same	+	+	1	1	0		0.225	
511145	7023	0	17544	1937031	105	Same	+	+	1	7	0		0.661	
511145	7023	0	1937031	17545	141	Same	+	+	7	1	0			
511145	7023	0	17545	17546	165	Convergent	+	-	1	1	0	N	0.013	1.000
511145	7023	0	17546	1937033	0	Same	-	-	1	1	0.5		0.725	0.004
511145	7023	0	1937033	17548	-3	Same	-	-	1	1	0.04878		0.541	0.084
511145	7023	0	17548	17549	366	Same	-	-	1	1	0		-0.012	
511145	7023	0	17549	3446214	262	Same	-	-	1	7	0		0.679	
511145	7023	0	3446214	17552	383	Divergent	-	+	7	1	0		0.309	
511145	7023	0	17552	17553	315	Convergent	+	-	1	1	0		0.127	
511145	7023	0	17553	17554	232	Divergent	-	+	1	1	0.00652		0.478	1.000
511145	7023	0	17554	17555	244	Convergent	+	-	1	1	0.38776		-0.309	
511145	7023	0	17555	17556	391	Divergent	-	+	1	1	0		0.232	
511145	7023	0	17556	17557	317	Same	+	+	1	1	0	N	0.086	1.000
511145	7023	0	17557	17558	49	Convergent	+	-	1	1	0.01702		0.088	
511145	7023	0	17558	17559	8	Same	-	-	1	1	0.09787		0.260	
511145	7023	0	17559	17560	203	Divergent	-	+	1	1	0.02768		0.226	1.000
511145	7023	0	17560	17561	72	Same	+	+	1	1	0.1		0.441	1.000
511145	7023	0	17561	3446215	54	Convergent	+	-	1	1	0		0.005	
511145	7023	0	3446215	17562	695	Divergent	-	+	1	1	0		0.061	
511145	7023	0	17562	17563	54	Same	+	+	1	1	0	N	0.514	1.000
511145	7023	0	17563	17564	13	Same	+	+	1	1	0	Y	0.383	1.000
511145	7023	0	17564	17565	629	Same	+	+	1	7	0		0.509	
511145	7023	0	17565	17566	151	Convergent	+	-	7	1	0		0.228	
511145	7023	0	17566	17567	763	Divergent	-	+	1	1	0	N	-0.291	1.000
511145	7023	0	17567	17568	156	Same	+	+	1	1	0	N	0.812	1.000
511145	7023	0	17568	17569	42	Convergent	+	-	1	1	0		0.750	1.000
511145	7023	0	17569	17570	64	Same	-	-	1	1	0		0.731	
511145	7023	0	17570	17571	116	Same	-	-	1	1	0		0.937	
511145	7023	0	17571	17572	255	Divergent	-	+	1	1	0		0.826	
511145	7023	0	17572	17573	799	Same	+	+	1	1	0		0.851	
511145	7023	0	17573	17574	339	Same	+	+	1	1	0		0.747	1.000
511145	7023	0	17574	17575	25	Same	+	+	1	1	0	N	0.743	1.000
511145	7023	0	17575	17576	363	Convergent	+	-	1	1	0	N	0.543	1.000
511145	7023	0	17576	1937039	246	Divergent	-	+	1	6	0		0.611	
511145	7023	0	1937039	17577	18	Convergent	+	-	6	1	0		0.677	
511145	7023	0	17577	17578	370	Same	-	-	1	1	0	N	0.736	1.000
511145	7023	0	17578	17579	211	Same	-	-	1	1	0	N	0.383	1.000
511145	7023	0	17579	17580	404	Divergent	-	+	1	1	0	N	0.334	1.000
511145	7023	0	17580	17581	51	Convergent	+	-	1	1	0	N	0.379	1.000
511145	7023	0	17581	17582	520	Divergent	-	+	1	1	0	Y	0.314	0.048
511145	7023	0	17582	17583	49	Same	+	+	1	1	0.09783		0.184	1.000
511145	7023	0	17583	17584	411	Same	+	+	1	1	0		-0.085	1.000
511145	7023	0	17584	17585	182	Convergent	+	-	1	1	0.04412	N	0.029	
511145	7023	0	17585	17586	70	Same	-	-	1	1	0	N	0.226	
511145	7023	0	17586	17587	232	Divergent	-	+	1	1	0	N	0.292	
511145	7023	0	17587	17588	96	Convergent	+	-	1	1	0		0.355	1.000
511145	7023	0	17588	17589	221	Same	-	-	1	1	0.08824		0.164	1.000
511145	7023	0	17589	17590	183	Same	-	-	1	1	0.22917	N	0.104	0.083
511145	7023	0	17590	1937043	82	Same	-	-	1	1	0.08772	N	0.332	1.000
511145	7023	0	1937043	17592	-18	Same	-	-	1	1	0.26316	N	0.466	1.000
511145	7023	0	17592	17593	7	Same	-	-	1	1	0		0.380	1.000
511145	7023	0	17593	17594	11	Same	-	-	1	1	0		0.559	0.001
511145	7023	0	17594	17595	-3	Same	-	-	1	7	0		0.368	
511145	7023	0	17595	17596	12	Same	-	-	7	1	0		0.522	
511145	7023	0	17596	17597	273	Divergent	-	+	1	1	0.14286		0.496	
511145	7023	0	17597	17598	-3	Same	+	+	1	1	0		0.705	
511145	7023	0	17598	17599	-3	Same	+	+	1	1	0		0.485	
511145	7023	0	17599	1937046	87	Convergent	+	-	1	1	0.05263		0.183	
511145	7023	0	1937046	1937047	49	Divergent	-	+	1	6	0		0.170	
511145	7023	0	1937047	17600	362	Same	+	+	6	1	0		0.234	
511145	7023	0	17600	17601	30	Convergent	+	-	1	1	0.02174	Y	0.215	1.000
511145	7023	0	17601	17602	-3	Same	-	-	1	1	0.5	Y	0.895	0.002
511145	7023	0	17602	17603	11	Same	-	-	1	1	0.55952	Y	0.827	1.000
511145	7023	0	17603	17604	10	Same	-	-	1	1	0.77949	Y	0.791	0.050
511145	7023	0	17604	17605	308	Same	-	-	1	1	0.08718	Y	0.643	0.050
511145	7023	0	17605	1937048	911	Same	-	-	1	5	0		-0.254	
511145	7023	0	1937048	17606	92	Same	-	-	5	1	0		-0.066	
511145	7023	0	17606	17607	324	Same	-	-	1	1	0		0.151	0.073
511145	7023	0	17607	17608	229	Same	-	-	1	1	0	N	0.271	1.000
511145	7023	0	17608	17609	158	Divergent	-	+	1	1	0	N	0.412	1.000
511145	7023	0	17609	17610	-3	Same	+	+	1	1	0.02841		0.497	1.000
511145	7023	0	17610	17611	-31	Convergent	+	-	1	1	0.14286		0.263	1.000
511145	7023	0	17611	1937052	153	Divergent	-	+	1	1	0.02198	N	0.020	1.000
511145	7023	0	1937052	17613	104	Same	+	+	1	1	0	N	0.205	1.000
511145	7023	0	17613	17614	50	Convergent	+	-	1	1	0		0.246	
511145	7023	0	17614	17615	434	Divergent	-	+	1	1	0		-0.113	
511145	7023	0	17615	17616	281	Same	+	+	1	1	0	Y	-0.278	1.000
511145	7023	0	17616	1937055	187	Convergent	+	-	1	1	0			1.000
511145	7023	0	1937055	3446217	-152	Same	-	-	1	7	0			
511145	7023	0	3446217	17618	48	Divergent	-	+	7	1	0		0.572	
511145	7023	0	17618	17619	-3	Same	+	+	1	1	0.57143	Y	0.615	1.000
511145	7023	0	17619	3446219	27	Same	+	+	1	8	0		0.555	
511145	7023	0	3446219	17620	223	Convergent	+	-	8	1	0		-0.003	
511145	7023	0	17620	17621	10	Same	-	-	1	1	0.65094	Y	0.732	0.000
511145	7023	0	17621	1937056	95	Same	-	-	1	1	0.00952		-0.205	
511145	7023	0	1937056	17622	175	Divergent	-	+	1	1	0.5		0.454	
511145	7023	0	17622	17623	42	Convergent	+	-	1	1	0		0.268	
511145	7023	0	17623	17624	46	Same	-	-	1	1	0.03226		0.519	
511145	7023	0	17624	17625	169	Same	-	-	1	1	0.14286		0.148	
511145	7023	0	17625	17626	72	Same	-	-	1	1	0.03367	Y	0.410	1.000
511145	7023	0	17626	17627	366	Divergent	-	+	1	1	0.0202	Y	0.478	
511145	7023	0	17627	17628	78	Same	+	+	1	1	0.51807	Y	0.647	
511145	7023	0	17628	17629	-22	Same	+	+	1	1	0.46875	Y	0.538	1.000
511145	7023	0	17629	17630	78	Same	+	+	1	1	0.14583	N	0.337	1.000
511145	7023	0	17630	1937059	196	Convergent	+	-	1	1	0.10448		-0.048	1.000
511145	7023	0	1937059	17632	320	Divergent	-	+	1	1	0		-0.157	1.000
511145	7023	0	17632	1937060	178	Same	+	+	1	1	0.08491	N	0.035	1.000
511145	7023	0	1937060	17634	151	Convergent	+	-	1	1	0.01887	N	-0.018	1.000
511145	7023	0	17634	17635	102	Same	-	-	1	1	0.4	N	0.077	1.000
511145	7023	0	17635	17636	201	Divergent	-	+	1	1	0	N	0.125	1.000
511145	7023	0	17636	17637	12	Same	+	+	1	1	0	N	0.398	
511145	7023	0	17637	17638	118	Same	+	+	1	1	0	Y	0.275	
511145	7023	0	17638	1937061	3	Same	+	+	1	1	0.86364	Y	0.329	
511145	7023	0	1937061	17640	13	Same	+	+	1	1	0	Y	0.379	1.000
511145	7023	0	17640	17641	4	Same	+	+	1	1	0	Y	0.555	1.000
511145	7023	0	17641	17642	-3	Same	+	+	1	1	0.9	Y	0.513	1.000
511145	7023	0	17642	17643	-7	Same	+	+	1	1	0.36	Y	0.538	1.000
511145	7023	0	17643	17644	-6	Same	+	+	1	1	0.2	Y	0.470	1.000
511145	7023	0	17644	3446221	32	Convergent	+	-	1	7	0		0.689	
511145	7023	0	3446221	3446223	4	Divergent	-	+	7	7	0		0.700	
511145	7023	0	3446223	17645	19	Convergent	+	-	7	1	0		0.674	
511145	7023	0	17645	17646	124	Divergent	-	+	1	1	0.33333	N	0.400	
511145	7023	0	17646	17647	-3	Convergent	+	-	1	1	0	N	0.162	1.000
511145	7023	0	17647	17648	6	Same	-	-	1	1	0		0.270	
511145	7023	0	17648	17649	545	Same	-	-	1	1	0		0.468	
511145	7023	0	17649	1937064	165	Same	-	-	1	1	0.03226	Y	0.195	0.046
511145	7023	0	1937064	17651	190	Same	-	-	1	1	0.01527	N	-0.004	1.000
511145	7023	0	17651	17652	-3	Same	-	-	1	1	0.5687	N	0.494	0.000
511145	7023	0	17652	17653	98	Same	-	-	1	1	0.03953	N	0.109	1.000
511145	7023	0	17653	17654	228	Divergent	-	+	1	1	0	N	0.054	
511145	7023	0	17654	17655	21	Same	+	+	1	1	0	N	0.172	
511145	7023	0	17655	1937065	42	Same	+	+	1	7	0		0.261	
511145	7023	0	1937065	17657	12	Same	+	+	7	1	0		0.413	
511145	7023	0	17657	3446225	1	Same	+	+	1	7	0			
511145	7023	0	3446225	3446227	2	Same	+	+	7	7	0			
511145	7023	0	3446227	3446228	89	Same	+	+	7	7	0			
511145	7023	0	3446228	3446230	165	Same	+	+	7	7	0		0.778	
511145	7023	0	3446230	17658	97	Convergent	+	-	7	1	0		0.497	
511145	7023	0	17658	17659	3	Same	-	-	1	1	0.55556		0.592	
511145	7023	0	17659	17660	537	Divergent	-	+	1	1	0		0.589	
511145	7023	0	17660	17661	230	Same	+	+	1	1	0.29193	Y	0.685	1.000
